id,number,title,body_clean,code_blocks,labels_raw,component,type,priority,state,created_at,closed_at,resolution_hours,author,num_comments,num_assignees,repo,res_bucket,tfidf_top1,tfidf_top1_conf,tfidf_top2,tfidf_top2_conf,tfidf_top3,tfidf_top3_conf,bge_similar_1,bge_similar_1_score,bge_similar_2,bge_similar_2_score,bge_similar_3,bge_similar_3_score,stratum,label_status,body_excerpt,label_decision,label_rejection_code,corrected_component,labeler_notes
100651217,12615,"Enhance PodCondition by adding LastTransitionTime, Reason, Message","Filing this issue to track implementing this TODO: https://github.com/kubernetes/kubernetes/blob/master/pkg/api/v1/types.go#L829.

We need PodCondition.LastTransitionTime to support AvailableThresholdSeconds (minimum seconds for which the pod should be ""ready"", before it can be considered ""truly ready"") as discussed in https://github.com/kubernetes/kubernetes/pull/12236#discussion_r36823378

cc @bgrant0607",,['priority/important-soon' 'area/kubelet' 'area/api'],kubelet,,important-soon,closed,2015-08-12 22:43:30+00:00,2015-09-19 01:59:51+00:00,891.2725,nikhiljindal,1,1,kubernetes/kubernetes,months,swagger,0.0577,kubelet,0.0515,app-lifecycle,0.05,12894,0.9219,14767,0.8746,13656,0.7918,k8s-months-kubelet,pending,"Filing this issue to track implementing this TODO: https://github.com/kubernetes/kubernetes/blob/master/pkg/api/v1/types.go#L829.

We need PodCondition.LastTransitionTime to support AvailableThresholdSeconds (minimum seconds for which the pod should be ""ready"", before it can be considered ""truly rea",accept,,,
106666070,14009,Upgrade to InfluxDB v0.9,"The new version of InfluxDB provides a lot of features that will help improve the scalability and performance of the monitoring stack. Specifically InfluxDB v0.9+ supports labels, clustering and improved tail write latencies. More information [here](https://influxdb.com/blog/2015/08/26/InfluxDB-0_9_3-released-with-compression-and-improved-write-throughput.html) and [here](https://influxdb.com/blog/2014/12/08/clustering_tags_and_enhancements_in_0_9_0.html).

cc @dchen1107",,['priority/important-soon' 'area/monitoring' 'sig/node'],monitoring,,important-soon,closed,2015-09-15 23:03:31+00:00,2016-02-12 18:18:23+00:00,3595.2477777777776,vishh,5,1,kubernetes/kubernetes,months,monitoring,0.0971,provider/gcp,0.0582,introspection,0.0398,13769,0.7803,8427,0.7776,14210,0.7698,k8s-months-monitoring,pending,"The new version of InfluxDB provides a lot of features that will help improve the scalability and performance of the monitoring stack. Specifically InfluxDB v0.9+ supports labels, clustering and improved tail write latencies. More information [here](https://influxdb.com/blog/2015/08/26/InfluxDB-0_9_",accept,,,
101637865,12853,Openshift installation on Kubernetes cluster running on CoreOS fails at packaging secrets for the Openshift pod,"Dear all,

I am trying to install Openshift on a Kubernetes cluster running on CoreOS (in vSphere VMs). And the process fails when it tries to package secrets for the openshift pod.

Here is what I do step by step. First I use this doc to install a Kubernetes cluster on 3 CoreOS VMs:
https://github.com/kubernetes/kubernetes/blob/master/docs/getting-started-guides/coreos/coreos_multinode_cluster.md
I added installation of the kubectl binary and friends in /opt/bin in the cloud-init.
At the end I get a seemingly working Kube cluster, but without a config:

[CODE_BLOCK]

I populate the config (I'm not sure I do it right) since Openshift installation complains later otherwise:

[CODE_BLOCK]

And then I proceed to install Openshift with this doc:
https://github.com/kubernetes/kubernetes/tree/master/examples/openshift-origin

On the master:

[CODE_BLOCK]

Then I build the kube binaries because cluster/kubectl.sh complains that kubectl is not available:

[CODE_BLOCK]

And then proceed further:

[CODE_BLOCK]

The command to extract the public IP address fails so I just entrer manually what kubectl get service openshift shows me in the IP collumn:

[CODE_BLOCK]

Generate the Openshift configuration:

[CODE_BLOCK]

I then get the Kubernetes service account key from /opt/bin and add it to master-config.yaml:

[CODE_BLOCK]

And the next step fails:

[CODE_BLOCK]

Nothing listens on localhost:8443 , this URL appears in the master-config.yaml file in the oauthConfig section which I paste bellow:

[CODE_BLOCK]

Can anybody guess what is the problem ?","```
sudo su -
# kubectl get nodes
NAME             LABELS                                  STATUS
172.29.100.210   kubernetes.io/hostname=172.29.100.210   Ready
172.29.100.211   kubernetes.io/hostname=172.29.100.211   Ready
# kubectl config view
apiVersion: v1
clusters: []
contexts: []
current-context: """"
kind: Config
preferences: {}
users: []
```

```
kubectl config set-cluster default --server=http://172.29.100.200:8080 --api-version=v1
kubectl config set-context default --cluster=default
kubectl config use-context default
```

```
git clone https://github.com/kubernetes/kubernetes.git
cd kubernetes
export OPENSHIFT_EXAMPLE=$(pwd)/examples/openshift-origin
export OPENSHIFT_CONFIG=${OPENSHIFT_EXAMPLE}/config
mkdir ${OPENSHIFT_CONFIG}
export ETCD_INITIAL_CLUSTER_TOKEN=<a token generated on my workstation which has python>
export ETCD_DISCOVERY_TOKEN=<another token generated on my workstation which has python>
sed -i.bak -e ""s/INSERT_ETCD_INITIAL_CLUSTER_TOKEN/\""${ETCD_INITIAL_CLUSTER_TOKEN}\""/g"" -e ""s/INSERT_ETCD_DISCOVERY_TOKEN/\""${ETCD_DISCOVERY_TOKEN}\""/g"" ${OPENSHIFT_EXAMPLE}/etcd-controller.yaml
```

```
./build/run.sh hack/build-cross.sh
```

```
# cluster/kubectl.sh config view --output=yaml --flatten=true --minify=true > ${OPENSHIFT_CONFIG}/kubeconfig
# cluster/kubectl.sh create -f $OPENSHIFT_EXAMPLE/openshift-service.yaml --namespace=""openshift-origin""
service ""openshift"" created
```

```
# export PUBLIC_OPENSHIFT_IP=$(kubectl get services openshift  --namespace=""openshift-origin"" --template=""{{ index .status.loadBalancer.ingress 0 \""ip\"" }}"")
error: error executing template '{{ index .status.loadBalancer.ingress 0 ""ip"" }}': 'reflect: call of reflect.Value.Type on zero Value'
----data----
map[spec:map[selector:map[name:openshift] clusterIP:10.100.232.78 type:LoadBalancer sessionAffinity:None ports:[map[targetPort:8443 nodePort:31548 name:openshift protocol:TCP port:8443]]] status:map[loadBalancer:map[]] kind:Service apiVersion:v1 metadata:map[resourceVersion:2044 creationTimestamp:2015-08-18T11:35:39Z name:openshift namespace:openshift-origin selfLink:/api/v1/namespaces/openshift-origin/services/openshift uid:40430477-459d-11e5-af7c-005056b1362d]]

# kubectl get services openshift  --namespace=""openshift-origin""
NAME        LABELS    SELECTOR         IP(S)           PORT(S)
openshift   <none>    name=openshift   10.100.232.78   8443/TCP
export PUBLIC_OPENSHIFT_IP=10.100.232.78
```

```
# docker run --privileged -v ${OPENSHIFT_CONFIG}:/config openshift/origin start master --write-config=/config --kubeconfig=/config/kubeconfig --master=https://localhost:8443 --public-master=https://${PUBLIC_OPENSHIFT_IP}:8443 --etcd=http://etcd:2379
Unable to find image 'openshift/origin:latest' locally
latest: Pulling from openshift/origin
f1b10cd84249: Pull complete
c852f6d61e65: Pull complete
7322fbe74aa5: Pull complete
8e3080fd3212: Pull complete
34efa3fcf98a: Pull complete
b04f336c8d94: Pull complete
418bc9454e3b: Pull complete
67f2a8ce1b00: Pull complete
9b282d348ce3: Pull complete
b58494105e14: Pull complete
258f37799cc4: Pull complete
a8dc00210788: Pull complete
67d03f8ba59d: Pull complete
d01574c58c34: Already exists
Digest: sha256:9828dceca1f0ab120e3296721dbefac420b4d55b3bcf26f4cfc94ba2e2a8596f
Status: Downloaded newer image for openshift/origin:latest
Generated new key pair as /config/serviceaccounts.public.key and /config/serviceaccounts.private.key
Wrote master config to: /config/master-config.yaml
```

```
# cp /opt/bin/kube-serviceaccount.key ${OPENSHIFT_CONFIG}/serviceaccounts.private.key
# sed -i -e 's/publicKeyFiles:.*$/publicKeyFiles:/g' -e '/publicKeyFiles:/a \ \ - serviceaccounts.private.key' ${OPENSHIFT_CONFIG}/master-config.yaml
```

```
# sudo -E chown -R ${USER} ${OPENSHIFT_CONFIG}
# docker run -it --privileged -e=""KUBECONFIG=/config/admin.kubeconfig"" -v ${OPENSHIFT_CONFIG}:/config openshift/origin cli secrets new openshift-config /config -o json
error: couldn't read version from server: Get https://localhost:8443/api: dial tcp 127.0.0.1:8443: connection refused
see 'openshift cli secrets new -h' for help.
```

```
oauthConfig:
  assetPublicURL: https://10.100.232.78:8443/console/
  grantConfig:
    method: auto
  identityProviders:
  - challenge: true
    login: true
    name: anypassword
    provider:
      apiVersion: v1
      kind: AllowAllPasswordIdentityProvider
  masterPublicURL: https://10.100.232.78:8443
  masterURL: https://localhost:8443
  sessionConfig:
    sessionMaxAgeSeconds: 300
    sessionName: ssn
    sessionSecretsFile: """"
  tokenConfig:
    accessTokenMaxAgeSeconds: 86400
    authorizeTokenMaxAgeSeconds: 300
```",['priority/backlog' 'area/os/coreos'],os/coreos,,backlog,closed,2015-08-18 11:47:54+00:00,2015-09-17 12:43:17+00:00,720.9230555555556,groulot,6,0,kubernetes/kubernetes,months,os/coreos,0.217,provider/gcp,0.0544,example,0.05,11869,0.7963,4591,0.7898,11661,0.7852,k8s-months-os-coreos,pending,"Dear all,

I am trying to install Openshift on a Kubernetes cluster running on CoreOS (in vSphere VMs). And the process fails when it tries to package secrets for the openshift pod.

Here is what I do step by step. First I use this doc to install a Kubernetes cluster on 3 CoreOS VMs:
https://github.",accept,,,
101500208,12818,Enable /proc/sys/kernel/panic_on_oops on nodes so that they don't go AWOL,"#12809 refers

Currently our nodes don't panic on oops, which causes them to simply go AWOL.

$ cat /proc/sys/kernel/panic
10
$ cat /proc/sys/kernel/panic_on_oops 
0

On Monday, August 17, 2015 at 12:46:00 PM UTC-7, Eric Northup wrote:

> Although it won't catch _all_ guest kernel problems, two mechanisms
> get you most of the way there: 1) reboot on guest kernel panic, and
> oops=panic.
> 
> To test for the first, examine /proc/sys/kernel/panic and make sure
> it's not zero. Also, enabling ""oops=panic"" might be worth doing (if
> that's not enabled, then the guest kernel ""oops"" encountered in the
> bug will not trigger anything, while it might have left a usermode
> thread unable to make forward progress).
> 
> See /proc/sys/kernel/panic_on_oops to enable the second (background:
> https://www.kernel.org/pub/linux/kernel/people/akpm/patches/2.5/2.5.66/2.5.66-mm3/broken-out/panic-on-oops.patch
> )",,['priority/backlog' 'area/reliability' 'sig/node' 'sig/cluster-lifecycle'],reliability,,backlog,closed,2015-08-17 20:10:37+00:00,2015-12-03 04:41:18+00:00,2576.511388888889,ghost,6,1,kubernetes/kubernetes,months,provider/gcp,0.0634,test-infra,0.0475,test,0.0449,8784,0.7233,8196,0.7095,8231,0.7036,k8s-months-reliability,pending,"#12809 refers

Currently our nodes don't panic on oops, which causes them to simply go AWOL.

$ cat /proc/sys/kernel/panic
10
$ cat /proc/sys/kernel/panic_on_oops 
0

On Monday, August 17, 2015 at 12:46:00 PM UTC-7, Eric Northup wrote:

> Although it won't catch _all_ guest kernel problems, two mech",accept,,,
108799108,14711,Display bug using vim with exec,"Hello,

I'm using GKE (1.0.6) and I have a weird display bug using vim in exec -ti.
An image worth a thousand words, the gif was done using a ""fluentd-cloud-logging"" pod based on ubuntu-14.04.
![5dd5b3485226687d52fe0de611996510](https://cloud.githubusercontent.com/assets/525763/10156095/8f5e1a28-667d-11e5-801f-2243a6cdf22f.gif)

It may be os related as the same test with with the ""monitoring-heapster-v6"" pod doesn't show the problem.
I have the same problem with my own pods using ubuntu.
Note that connecting to the node and using docker exec -ti doesn't show the problem",,['priority/backlog' 'area/kubectl'],kubectl,,backlog,closed,2015-09-29 05:49:30+00:00,2016-02-01 14:35:36+00:00,3008.768333333333,rvrignaud,10,0,kubernetes/kubernetes,months,provider/gcp,0.1029,os/ubuntu,0.0869,introspection,0.0512,3094,0.7468,7197,0.7455,10056,0.7394,k8s-months-kubectl,pending,"Hello,

I'm using GKE (1.0.6) and I have a weird display bug using vim in exec -ti.
An image worth a thousand words, the gif was done using a ""fluentd-cloud-logging"" pod based on ubuntu-14.04.
![5dd5b3485226687d52fe0de611996510](https://cloud.githubusercontent.com/assets/525763/10156095/8f5e1a28-667",accept,,,
108310584,14552,API call latency regression,"Looking at the scalability tests running on Jenkins we can observer a huge regression in the latency metrics (this happened over a week ago).
In particular (metrics from Density test):

run 2441:

[CODE_BLOCK]

run 2442:

[CODE_BLOCK]

run 2443:

[CODE_BLOCK]

run 2444:

[CODE_BLOCK]

What I am looking at is latencies of calls that are NOT listing pods. There was a huge regreession from <200ms to >500ms

However, it seems that there were no significant merges around that time that could break.

I looked few runs before and few runs after and the trend is very clear.

cc @davidopp @brendandburns @gmarek @fgrzadkowski @lavalamp 
@kubernetes/goog-csi @kubernetes/goog-testing @kubernetes/sig-scalability","```
Sep 16 10:50:28.615: INFO: Top latency metric: {Verb:LIST Resource:pods Quantile:0.99 Latency:1.691713s}
Sep 16 10:50:28.615: INFO: Top latency metric: {Verb:LIST Resource:pods Quantile:0.9 Latency:1.604232s}
Sep 16 10:50:28.615: INFO: Top latency metric: {Verb:DELETE Resource:pods Quantile:0.99 Latency:149.14ms}
Sep 16 10:50:28.615: INFO: Top latency metric: {Verb:LIST Resource:endpoints Quantile:0.99 Latency:133.645ms}
Sep 16 10:50:28.615: INFO: Top latency metric: {Verb:PUT Resource:nodes Quantile:0.99 Latency:119.654ms}
```

```
Sep 16 13:03:38.470: INFO: Top latency metric: {Verb:LIST Resource:pods Quantile:0.9 Latency:1.343039s}
Sep 16 13:03:38.471: INFO: Top latency metric: {Verb:LIST Resource:pods Quantile:0.99 Latency:1.343039s}
Sep 16 13:03:38.471: INFO: Top latency metric: {Verb:LIST Resource:pods Quantile:0.5 Latency:169.136ms}
Sep 16 13:03:38.471: INFO: Top latency metric: {Verb:DELETE Resource:pods Quantile:0.99 Latency:163.265ms}
Sep 16 13:03:38.471: INFO: Top latency metric: {Verb:LIST Resource:nodes Quantile:0.99 Latency:131.781ms}
```

```
Sep 16 13:46:28.158: INFO: Top latency metric: {Verb:LIST Resource:pods Quantile:0.99 Latency:1.3039s}
Sep 16 13:46:28.158: INFO: Top latency metric: {Verb:LIST Resource:pods Quantile:0.9 Latency:1.216827s}
Sep 16 13:46:28.158: INFO: Top latency metric: {Verb:POST Resource:pods Quantile:0.99 Latency:672.557ms}
Sep 16 13:46:28.158: INFO: Top latency metric: {Verb:LIST Resource:services Quantile:0.99 Latency:574.865ms}
Sep 16 13:46:28.158: INFO: Top latency metric: {Verb:PUT Resource:nodes Quantile:0.99 Latency:532.134ms}
```

```
Sep 16 16:32:15.498: INFO: Top latency metric: {Verb:LIST Resource:pods Quantile:0.99 Latency:2.354339s}
Sep 16 16:32:15.498: INFO: Top latency metric: {Verb:LIST Resource:pods Quantile:0.9 Latency:1.158089s}
Sep 16 16:32:15.498: INFO: Top latency metric: {Verb:POST Resource:pods Quantile:0.99 Latency:802.564ms}
Sep 16 16:32:15.498: INFO: Top latency metric: {Verb:PUT Resource:nodes Quantile:0.99 Latency:774.876ms}
Sep 16 16:32:15.498: INFO: Top latency metric: {Verb:LIST Resource:endpoints Quantile:0.99 Latency:652.077ms}
```","['area/test' 'priority/important-soon' 'sig/scalability'
 'sig/api-machinery']",test,,important-soon,closed,2015-09-25 11:53:27+00:00,2016-02-08 21:04:54+00:00,3273.1908333333336,wojtek-t,14,1,kubernetes/kubernetes,months,test-infra,0.086,test,0.0822,provider/gcp,0.069,10607,0.8379,10282,0.8156,12801,0.7792,k8s-months-test,pending,"Looking at the scalability tests running on Jenkins we can observer a huge regression in the latency metrics (this happened over a week ago).
In particular (metrics from Density test):

run 2441:

[CODE_BLOCK]

run 2442:

[CODE_BLOCK]

run 2443:

[CODE_BLOCK]

run 2444:

[CODE_BLOCK]

What I am look",accept,,,
102475986,13062,"Improve partitioning of tests across test jobs (slow, parallel, disruptive etc)","Some e2e tests are slow by necessity and design. Others are slow through non-optimal implementation. We don't want these to slow down the completion of the faster e2e tests. 

The former group (slow by necessity) need to go into their own group in perpetuity. The latter need to go into quarantine until they can be speeded up. As a first step the two groups can share one test job.

This is not just a theoretical problem. Right now, e2e tests are often timing out after 2 hours. Not long ago they completed in 30 minutes.",,['priority/important-soon' 'area/test-infra'],test-infra,,important-soon,closed,2015-08-21 22:53:08+00:00,2015-12-22 18:13:10+00:00,2947.333888888889,ghost,21,0,kubernetes/kubernetes,months,test-infra,0.1445,test,0.1434,provider/gcp,0.0723,14224,0.8272,6847,0.7976,14957,0.7841,k8s-months-test-infra,pending,"Some e2e tests are slow by necessity and design. Others are slow through non-optimal implementation. We don't want these to slow down the completion of the faster e2e tests. 

The former group (slow by necessity) need to go into their own group in perpetuity. The latter need to go into quarantine un",accept,,,
104758528,13567,Add support for Quotas on Running Pods,"This is a continuation of a discussion started in the #sig-scheduling kubernetes slack channel between @davidopp, @smarterclayton, and @quinton-hoole.

Fundamentally the quota system prevents the 'creation' of pods but has nothing (as far as I can tell) to do with the 'running' of pods. There are lots of reasons why a pod can't get get to the 'Ready' state especially in a resource constrained cluster. What a 'running' quota would do is not penalize a given user/namespace for having pods that can't be scheduled.

A simple example would be a namespace with a quota of 4 pods that current has 2 ready/scheduled pods and 2 pods that can't be scheduled and may not be able to for quite a while. Given a the current quota system a new pod could not be created in this namespace. With a running quota system of 4, however, 2 additional pods could get scheduled.

I believe that this is the time to address this functionality because the addition of the JobController, and support for batch workloads in general, will increase the potential of a given Kubernetes cluster to be resource constrained.",,['priority/backlog' 'sig/scheduling' 'area/admin' 'lifecycle/rotten'],admin,,backlog,closed,2015-09-03 18:50:28+00:00,2018-02-12 12:25:21+00:00,21425.581388888888,cameronbrunner,21,1,kubernetes/kubernetes,long,controller-manager,0.0685,introspection,0.0506,provider/gcp,0.0475,10928,0.8165,11793,0.8095,10242,0.8084,k8s-long-admin,pending,"This is a continuation of a discussion started in the #sig-scheduling kubernetes slack channel between @davidopp, @smarterclayton, and @quinton-hoole.

Fundamentally the quota system prevents the 'creation' of pods but has nothing (as far as I can tell) to do with the 'running' of pods. There are lo",reject,wontfix,,"labels_raw carries 'lifecycle/rotten' and resolution_hours=21426 (~2.4yr); stale-bot auto-close pattern, not a genuine fix."
108942603,14762,kubelet stats missing on Ubuntu 15.04,"Attached the screen shot from grafana. 
we can notice that heapster memory usage is zero.

Environment:
1. Kubernetes version 1.06
2. Amazon webservice machines. 
 c3.large for master and minions.
3. ami version. -- ubuntu-vivid-15.04-amd64-server-20150611 (ami-f57b8f9e)
4. see below pics from cadvisor memory and cpu usage is zero

<img width=""557"" alt=""screen shot 2015-09-29 at 12 28 54 pm"" src=""https://cloud.githubusercontent.com/assets/8891432/10175819/e95113e6-66a5-11e5-96d8-19888c06bb3b.png"">
![file-page1](https://cloud.githubusercontent.com/assets/8891432/10180545/f4455aba-66c2-11e5-89e4-683c88930760.jpg)
![file-page2](https://cloud.githubusercontent.com/assets/8891432/10180547/f800b3f2-66c2-11e5-9ead-d3fb0edd1690.jpg)

Thanks for Vish Kannan to debug this issue.",,['priority/important-soon' 'area/cadvisor' 'sig/node'],cadvisor,,important-soon,closed,2015-09-29 19:31:28+00:00,2017-03-01 04:22:26+00:00,12440.849444444444,satheessh,24,0,kubernetes/kubernetes,long,provider/gcp,0.0801,ui,0.0603,os/ubuntu,0.053,12315,0.8013,10659,0.7987,10451,0.7896,k8s-long-cadvisor,pending,"Attached the screen shot from grafana. 
we can notice that heapster memory usage is zero.

Environment:
1. Kubernetes version 1.06
2. Amazon webservice machines. 
 c3.large for master and minions.
3. ami version. -- ubuntu-vivid-15.04-amd64-server-20150611 (ami-f57b8f9e)
4. see below pics from cadvi",accept,,,
109228512,14895,NegotiateVersion is not working properly,"NegotiateVersion has several problems:
1. NegotiateVersion does not check group/versions exposed at /apis and prints a warning message when using kubectl to create an experimental resource.
2. NegotiateVersion takes the client#Config.Version into consideration, but it's not clear what value should be put in client#Config.Version as we have multiple groups now. We plan to create a config for each group, and calls NegotiateVersion for each group.
#14592 fixes the problem but it needs to be broken into smaller pieces to receive proper review.

In #14893 we temporarily disable the warning message in NegotiateVersion. We need to revert that when we have a proper fix.

@lavalamp @krousey",,['priority/backlog' 'area/client-libraries' 'sig/api-machinery'],client-libraries,,backlog,closed,2015-10-01 04:39:33+00:00,2017-03-31 20:17:13+00:00,13143.627777777778,caesarxuchao,4,1,kubernetes/kubernetes,long,provider/gcp,0.0805,client-libraries,0.0739,kubectl,0.0647,14893,0.8085,9762,0.7951,13794,0.784,k8s-long-client-libraries,pending,"NegotiateVersion has several problems:
1. NegotiateVersion does not check group/versions exposed at /apis and prints a warning message when using kubectl to create an experimental resource.
2. NegotiateVersion takes the client#Config.Version into consideration, but it's not clear what value should b",accept,,,
107756709,14363,vspere cloud provider fails if multiple ESX networks are present,"When attempting to create a Kubernetes cluster using KUBERNETES_PROVIDER=vsphere, I get the following error:

[CODE_BLOCK]

Following the thread a bit, this is because the instructions don't mention that you need to set the [INLINE_CODE] flag if your vcenter manages multiple networks (similarly, it omits the GOVC_DATACENTER flag which was also necessary in my case to upload the kube.vmdk file).

Setting the [INLINE_CODE] env variable (using the output of [INLINE_CODE]) has got me past this issue.","```
$ cluster/kube-up.sh 
... Starting cluster using provider: vsphere
... calling verify-prereqs
... calling kube-up
Starting master VM (this can take a minute)...
Error: default network resolves to multiple instances, please specify
```",['priority/backlog' 'area/cloudprovider'],cloudprovider,,backlog,closed,2015-09-22 17:00:12+00:00,2016-12-29 19:38:09+00:00,11138.6325,Symmetric,1,0,kubernetes/kubernetes,long,provider/gcp,0.0544,cloudprovider,0.0529,kubectl,0.0473,14366,0.8276,14368,0.8077,10029,0.8044,k8s-long-cloudprovider,pending,"When attempting to create a Kubernetes cluster using KUBERNETES_PROVIDER=vsphere, I get the following error:

[CODE_BLOCK]

Following the thread a bit, this is because the instructions don't mention that you need to set the [INLINE_CODE] flag if your vcenter manages multiple networks (similarly, it ",accept,,,
107166107,14163,Creating kube-controller-manager pod fails when following steps in scratch.md,"I'm trying to create a kube-controller-manager pod according to the template ( https://github.com/kubernetes/kubernetes/blob/master/docs/getting-started-guides/scratch.md#controller-manager-template). I found if hostNetwork=true, with/without host specified localhost on livenessProbe, the pod is always in ContainerCreating status and logs ""specified host networking, but is disallowed"". If I set ""hostNetwork"" to false and didn't specify host, the pod is keeping restart. Then I added ""host"" : ""127.0.0.1"", the pod is running and health check 10252. So should be ""hostNetwork"": false meanwhile ""host"" : ""127.0.0.1""?

[CODE_BLOCK]","```
# cat kube-controller-manager.json
{
  ""kind"": ""Pod"",
  ""apiVersion"": ""v1"",
  ""metadata"": {
    ""name"": ""kube-controller-manager""
  },
  ""spec"": {
    ""hostNetwork"": true,
    ""containers"": [
      {
        ""name"": ""kube-controller-manager"",
        ""image"": ""gcr.io/google_containers/hyperkube:v1.0.3"",
        ""command"": [
          ""/hyperkube"",
          ""controller-manager""
        ],
        ""volumeMounts"": [
          {
            ""name"": ""srvkube"",
            ""mountPath"": ""/srv/kubernetes"",
            ""readOnly"": true
          },
          {
            ""name"": ""etcssl"",
            ""mountPath"": ""/etc/ssl"",
            ""readOnly"": true
          }
        ],
        ""livenessProbe"": {
          ""httpGet"": {
            ""host"": ""127.0.0.1"",
            ""path"": ""/healthz"",
            ""port"": 10252
          },
          ""initialDelaySeconds"": 15,
          ""timeoutSeconds"": 15
        }
      }
    ],
    ""volumes"": [
      {
        ""name"": ""srvkube"",
        ""hostPath"": {
          ""path"": ""/srv/kubernetes""
        }
      },
      {
        ""name"": ""etcssl"",
        ""hostPath"": {
          ""path"": ""/etc/ssl""
        }
      }
    ]
  }
}

# ./kubectl get pod
NAME                        READY     STATUS              RESTARTS   AGE
kube-controller-manager     0/1       ContainerCreating   0          5m

# ./kubectl describe pod kube-controller-manager
Name:               kube-controller-manager
Namespace:          default
Image(s):           gcr.io/google_containers/hyperkube:v1.0.3
Node:               127.0.0.1/127.0.0.1
Start Time:         Fri, 18 Sep 2015 07:14:37 +0000
Labels:             <none>
Status:             Pending
Reason:             
Message:            
IP:             127.0.0.1
Replication Controllers:    <none>
Containers:
  kube-controller-manager:
    Container ID:   
    Image:      gcr.io/google_containers/hyperkube:v1.0.3
    Image ID:       
    State:      Waiting
      Reason:       ContainerCreating
    Ready:      False
    Restart Count:  0
    Environment Variables:
Conditions:
  Type      Status
  Ready     False 
Volumes:
  srvkube:
    Type:   HostPath (bare host directory volume)
    Path:   /srv/kubernetes
  etcssl:
    Type:   HostPath (bare host directory volume)
    Path:   /etc/ssl
  default-token-7l129:
    Type:   Secret (a secret that should populate this volume)
    SecretName: default-token-7l129
Events:
  FirstSeen LastSeen    Count   From            SubobjectPath   Reason      Message
  ─────────   ────────    ───── ────            ───────────── ──────      ───────
  46s       46s     1   {scheduler }                Scheduled   Successfully assigned kube-controller-manager to 127.0.0.1
  43s       23s     3   {kubelet 127.0.0.1}         FailedSync  Error syncing pod, skipping: pod with UID ""e9fb0eb3-5dd4-11e5-bce0-22000b102286"" specified host networking, but is disallowed
```","['area/controller-manager' 'sig/node' 'sig/cluster-lifecycle'
 'lifecycle/stale']",controller-manager,,,closed,2015-09-18 09:27:12+00:00,2017-12-15 00:13:10+00:00,19646.766111111112,qwang1,12,0,kubernetes/kubernetes,long,os/coreos,0.0829,controller-manager,0.057,cloudprovider,0.0502,13220,0.779,12740,0.7734,2930,0.769,k8s-long-controller-manager,pending,"I'm trying to create a kube-controller-manager pod according to the template ( https://github.com/kubernetes/kubernetes/blob/master/docs/getting-started-guides/scratch.md#controller-manager-template). I found if hostNetwork=true, with/without host specified localhost on livenessProbe, the pod is alw",reject,wontfix,,"labels_raw carries 'lifecycle/stale' and resolution_hours=19647 (~2.2yr); stale-bot auto-close pattern, not a genuine fix."
102464405,13057,storage.Interface leaks error abstractions,"[INLINE_CODE] abstracts a key value store, but it does not transform the errors returned (which are needed by callers):

[CODE_BLOCK]

and 

[CODE_BLOCK]

are examples where lower level errors are converted to higher level conditions (because we Get before Deleting to check certain conditions).

Callers still have to handle etcd errors today.
### In general:

Our higher level kv abstraction is really [INLINE_CODE], so [INLINE_CODE] is only useful in the context that it provides the primitives [INLINE_CODE] needs. Having [INLINE_CODE] support base KV primitives is great, but the granularity of the [INLINE_CODE] should be matched to [INLINE_CODE] (Or generickv). An example is guaranteed update - a store that has a built in patch primitive like mongodb or can do JS on the server side would be _better_ at implementing the genericetcd.Update logic than [INLINE_CODE] - so there is no point in having a lowest common denominator storage interface that makes a hypothetical generic KV impl slower than our generic etcd.

/rant","```
    if err := e.Storage.Create(key, obj, out, ttl); err != nil {
        err = etcderr.InterpretCreateError(err, e.EndpointName, name)
        err = rest.CheckGeneratedNameError(e.CreateStrategy, err, obj)
        return nil, err
    }
```

```
    if err := e.Storage.Get(key, obj, false); err != nil {
        return nil, etcderr.InterpretDeleteError(err, e.EndpointName, name)
    }
```",['priority/important-soon' 'area/etcd' 'sig/api-machinery'],etcd,,important-soon,closed,2015-08-21 21:21:41+00:00,2017-01-05 00:25:12+00:00,12051.058611111112,smarterclayton,6,1,kubernetes/kubernetes,long,provider/gcp,0.061,kubectl,0.0509,security,0.0471,9721,0.7711,4899,0.7653,5684,0.7624,k8s-long-etcd,pending,"[INLINE_CODE] abstracts a key value store, but it does not transform the errors returned (which are needed by callers):

[CODE_BLOCK]

and 

[CODE_BLOCK]

are examples where lower level errors are converted to higher level conditions (because we Get before Deleting to check certain conditions).

Cal",accept,,,
